"","subject","display","screen","task","block","response","rt","correct","correctResponse","T1.pie","T1.reward","T1.fractalInfo","T1.fractalOut","T1.leftInfo","T1.rightInfo","T1.leftOut","T1.rightOut","mapping","T2.leftFractal","T2.rightFractal","T3.img"
"189","1","T1Trial","Outcome",1,"L","right","337.9",1,"right","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","f5.png","0.png","","","",""
"190","1","T1Trial","right",1,"L","","999.956",0,"right","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","f5.png","0.png","","","",""
"191","1","T1Trial","Blank",1,"L","","16.668",0,"right","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","f5.png","0.png","","","",""
"192","1","T1Trial","Progress",1,"L","","999.967",0,"right","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","f6.png","48.png","","","",""
"193","1","T1Trial","Pie",1,"L","","1000.011",0,"right","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","f6.png","48.png","","","",""
"194","1","T1Trial","Wait",1,"L","","1500.001",0,"right","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","f6.png","48.png","","","",""
"195","1","T1Trial","Outcome",1,"L","right","368",1,"right","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","f6.png","48.png","","","",""
"196","1","T1Trial","right",1,"L","","999.961",0,"right","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","f6.png","48.png","","","",""
"197","1","T1Trial","Blank",1,"L","","16.707",0,"right","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","f6.png","48.png","","","",""
"198","1","T1Trial","Progress",1,"L","","1000.125",0,"left","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","0.png","f0.png","","","",""
"199","1","T1Trial","Pie",1,"L","","999.999",0,"left","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","0.png","f0.png","","","",""
"200","1","T1Trial","Wait",1,"L","","1499.988",0,"left","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","0.png","f0.png","","","",""
"201","1","T1Trial","Outcome",1,"L","left","460.8",1,"left","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","0.png","f0.png","","","",""
"202","1","T1Trial","left",1,"L","","1000",0,"left","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","0.png","f0.png","","","",""
"203","1","T1Trial","Blank",1,"L","","16.664",0,"left","pie23.png",0,"f0.png","f0.png","pie23.png","f0.png","0.png","f0.png","","","",""
"204","1","T1Trial","Progress",1,"L","","999.991",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"205","1","T1Trial","Pie",1,"L","","1000.01",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"206","1","T1Trial","Wait",1,"L","","1500.169",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"207","1","T1Trial","Outcome",1,"L","right","333",1,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"208","1","T1Trial","right",1,"L","","999.963",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"209","1","T1Trial","Blank",1,"L","","16.74",0,"right","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","f0.png","0.png","","","",""
"210","1","T1Trial","Progress",1,"L","","999.794",0,"right","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","f5.png","0.png","","","",""
"211","1","T1Trial","Pie",1,"L","","1000.17",0,"right","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","f5.png","0.png","","","",""
"212","1","T1Trial","Wait",1,"L","","1499.951",0,"right","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","f5.png","0.png","","","",""
"213","1","T1Trial","Outcome",1,"L","right","324.1",1,"right","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","f5.png","0.png","","","",""
"214","1","T1Trial","right",1,"L","","1000.177",0,"right","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","f5.png","0.png","","","",""
"215","1","T1Trial","Blank",1,"L","","16.522",0,"right","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","f5.png","0.png","","","",""
"216","1","T1Trial","Progress",1,"L","","1000.141",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","65.png","","","",""
"217","1","T1Trial","Pie",1,"L","","1000.004",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","65.png","","","",""
"218","1","T1Trial","Wait",1,"L","","1499.83",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","65.png","","","",""
"219","1","T1Trial","Outcome",1,"L","right","458.6",1,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","65.png","","","",""
"220","1","T1Trial","right",1,"L","","999.97",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","65.png","","","",""
"221","1","T1Trial","Blank",1,"L","","16.676",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","65.png","","","",""
"222","1","T1Trial","Progress",1,"L","","999.843",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"223","1","T1Trial","Pie",1,"L","","999.93",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"224","1","T1Trial","Wait",1,"L","","1500.221",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"225","1","T1Trial","Outcome",1,"L","left","428.1",1,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"226","1","T1Trial","left",1,"L","","1000.163",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"227","1","T1Trial","Blank",1,"L","","16.69",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"228","1","T1Trial","Progress",1,"L","","1000.046",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","8.png","f0.png","","","",""
"229","1","T1Trial","Pie",1,"L","","999.904",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","8.png","f0.png","","","",""
"230","1","T1Trial","Wait",1,"L","","1499.983",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","8.png","f0.png","","","",""
"231","1","T1Trial","Outcome",1,"L","left","487.3",1,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","8.png","f0.png","","","",""
"232","1","T1Trial","left",1,"L","","999.811",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","8.png","f0.png","","","",""
"233","1","T1Trial","Blank",1,"L","","16.704",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","8.png","f0.png","","","",""
"234","1","T1Trial","Progress",1,"L","","1000.13",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","14.png","f0.png","","","",""
"235","1","T1Trial","Pie",1,"L","","999.966",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","14.png","f0.png","","","",""
"236","1","T1Trial","Wait",1,"L","","1499.985",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","14.png","f0.png","","","",""
"237","1","T1Trial","Outcome",1,"L","left","439",1,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","14.png","f0.png","","","",""
"238","1","T1Trial","left",1,"L","","1000.001",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","14.png","f0.png","","","",""
"239","1","T1Trial","Blank",1,"L","","16.657",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","14.png","f0.png","","","",""
"240","1","T1Trial","Progress",1,"L","","999.89",0,"right","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","f5.png","0.png","","","",""
"241","1","T1Trial","Pie",1,"L","","1000.052",0,"right","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","f5.png","0.png","","","",""
"242","1","T1Trial","Wait",1,"L","","1500.014",0,"right","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","f5.png","0.png","","","",""
"243","1","T1Trial","Outcome",1,"L","right","384.6",1,"right","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","f5.png","0.png","","","",""
"244","1","T1Trial","right",1,"L","","1000.127",0,"right","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","f5.png","0.png","","","",""
"245","1","T1Trial","Blank",1,"L","","16.647",0,"right","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","f5.png","0.png","","","",""
"246","1","T1Trial","Progress",1,"L","","999.972",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"247","1","T1Trial","Pie",1,"L","","999.996",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"248","1","T1Trial","Wait",1,"L","","1499.843",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"249","1","T1Trial","Outcome",1,"L","left","405.1",1,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"250","1","T1Trial","left",1,"L","","999.88",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"251","1","T1Trial","Blank",1,"L","","16.689",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"252","1","T1Trial","Progress",1,"L","","1000.086",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","43.png","","","",""
"253","1","T1Trial","Pie",1,"L","","1000.046",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","43.png","","","",""
"254","1","T1Trial","Wait",1,"L","","1499.994",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","43.png","","","",""
"255","1","T1Trial","Outcome",1,"L","right","384.2",1,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","43.png","","","",""
"256","1","T1Trial","right",1,"L","","999.872",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","43.png","","","",""
"257","1","T1Trial","Blank",1,"L","","16.663",0,"right","pie13.png",1,"f3.png","f6.png","f3.png","pie13.png","f6.png","43.png","","","",""
"258","1","T1Trial","Progress",1,"L","","1000.154",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","35.png","","","",""
"259","1","T1Trial","Pie",1,"L","","999.969",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","35.png","","","",""
"260","1","T1Trial","Wait",1,"L","","1500.044",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","35.png","","","",""
"261","1","T1Trial","Outcome",1,"L","right","348.1",1,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","35.png","","","",""
"262","1","T1Trial","right",1,"L","","999.763",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","35.png","","","",""
"263","1","T1Trial","Blank",1,"L","","16.917",0,"right","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","f0.png","35.png","","","",""
"264","1","T1Trial","Progress",1,"L","","1000.06",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"265","1","T1Trial","Pie",1,"L","","999.909",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"266","1","T1Trial","Wait",1,"L","","1500.009",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"267","1","T1Trial","Outcome",1,"L","left","465.4",1,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"268","1","T1Trial","left",1,"L","","1000.101",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"269","1","T1Trial","Blank",1,"L","","16.581",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"270","1","T1Trial","Progress",1,"L","","1000.154",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","68.png","f0.png","","","",""
"271","1","T1Trial","Pie",1,"L","","999.865",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","68.png","f0.png","","","",""
"272","1","T1Trial","Wait",1,"L","","1500.027",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","68.png","f0.png","","","",""
"273","1","T1Trial","Outcome",1,"L","left","393.9",1,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","68.png","f0.png","","","",""
"274","1","T1Trial","left",1,"L","","1000.006",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","68.png","f0.png","","","",""
"275","1","T1Trial","Blank",1,"L","","16.695",0,"left","pie23.png",1,"f0.png","f0.png","pie23.png","f0.png","68.png","f0.png","","","",""
"276","1","T1Trial","Progress",1,"L","","1000.005",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","55.png","f0.png","","","",""
"277","1","T1Trial","Pie",1,"L","","999.856",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","55.png","f0.png","","","",""
"278","1","T1Trial","Wait",1,"L","","1499.972",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","55.png","f0.png","","","",""
"279","1","T1Trial","Outcome",1,"L","left","382.4",1,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","55.png","f0.png","","","",""
"280","1","T1Trial","left",1,"L","","999.995",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","55.png","f0.png","","","",""
"281","1","T1Trial","Blank",1,"L","","16.667",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","55.png","f0.png","","","",""
"282","1","T1Trial","Progress",1,"L","","999.847",0,"right","pie13.png",0,"f3.png","f7.png","pie13.png","f3.png","f7.png","0.png","","","",""
"283","1","T1Trial","Pie",1,"L","","1000.13",0,"right","pie13.png",0,"f3.png","f7.png","pie13.png","f3.png","f7.png","0.png","","","",""
"284","1","T1Trial","Wait",1,"L","","1500.017",0,"right","pie13.png",0,"f3.png","f7.png","pie13.png","f3.png","f7.png","0.png","","","",""
"285","1","T1Trial","Outcome",1,"L","right","370.7",1,"right","pie13.png",0,"f3.png","f7.png","pie13.png","f3.png","f7.png","0.png","","","",""
"286","1","T1Trial","right",1,"L","","1000.169",0,"right","pie13.png",0,"f3.png","f7.png","pie13.png","f3.png","f7.png","0.png","","","",""
"287","1","T1Trial","Blank",1,"L","","16.69",0,"right","pie13.png",0,"f3.png","f7.png","pie13.png","f3.png","f7.png","0.png","","","",""
"288","1","T1Trial","Progress",1,"L","","999.826",0,"left","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","0.png","f0.png","","","",""
"289","1","T1Trial","Pie",1,"L","","1000.003",0,"left","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","0.png","f0.png","","","",""
"290","1","T1Trial","Wait",1,"L","","1499.97",0,"left","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","0.png","f0.png","","","",""
"291","1","T1Trial","Outcome",1,"L","left","430.6",1,"left","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","0.png","f0.png","","","",""
"292","1","T1Trial","left",1,"L","","1000.136",0,"left","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","0.png","f0.png","","","",""
"293","1","T1Trial","Blank",1,"L","","16.652",0,"left","pie23.png",0,"f0.png","f0.png","f0.png","pie23.png","0.png","f0.png","","","",""
"294","1","T1Trial","Progress",1,"L","","1000.001",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"295","1","T1Trial","Pie",1,"L","","999.834",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"296","1","T1Trial","Wait",1,"L","","1500.162",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"297","1","T1Trial","Outcome",1,"L","left","424.7",1,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"298","1","T1Trial","left",1,"L","","999.971",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"299","1","T1Trial","Blank",1,"L","","16.727",0,"left","pie0.png",0,"f0.png","f5.png","f0.png","pie0.png","0.png","f5.png","","","",""
"300","1","T1Trial","Progress",1,"L","","999.951",0,"left","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","49.png","f6.png","","","",""
"301","1","T1Trial","Pie",1,"L","","1000",0,"left","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","49.png","f6.png","","","",""
"302","1","T1Trial","Wait",1,"L","","1499.971",0,"left","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","49.png","f6.png","","","",""
"303","1","T1Trial","Outcome",1,"L","left","428.2",1,"left","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","49.png","f6.png","","","",""
"304","1","T1Trial","left",1,"L","","1000.161",0,"left","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","49.png","f6.png","","","",""
"305","1","T1Trial","Blank",1,"L","","16.655",0,"left","pie13.png",1,"f3.png","f6.png","pie13.png","f3.png","49.png","f6.png","","","",""
"306","1","T1Trial","Progress",1,"L","","1000.001",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"307","1","T1Trial","Pie",1,"L","","1000.011",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"308","1","T1Trial","Wait",1,"L","","1499.827",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"309","1","T1Trial","Outcome",1,"L","left","431.4",1,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"310","1","T1Trial","left",1,"L","","999.988",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"311","1","T1Trial","Blank",1,"L","","16.812",0,"left","pie13.png",0,"f3.png","f7.png","f3.png","pie13.png","0.png","f7.png","","","",""
"312","1","T1Trial","Progress",1,"L","","999.969",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"313","1","T1Trial","Pie",1,"L","","999.833",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"314","1","T1Trial","Wait",1,"L","","1500.168",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"315","1","T1Trial","Outcome",1,"L","left","416.3",1,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"316","1","T1Trial","left",1,"L","","999.845",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"317","1","T1Trial","Blank",1,"L","","16.839",0,"left","pie0.png",0,"f0.png","f5.png","pie0.png","f0.png","0.png","f5.png","","","",""
"318","1","T1Trial","Progress",1,"L","","1000.002",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"319","1","T1Trial","Pie",1,"L","","999.849",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"320","1","T1Trial","Wait",1,"L","","1499.978",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"321","1","T1Trial","Outcome",1,"L","left","459.5",1,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"322","1","T1Trial","left",1,"L","","999.969",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
"323","1","T1Trial","Blank",1,"L","","16.587",0,"left","pie23.png",1,"f0.png","f0.png","f0.png","pie23.png","15.png","f0.png","","","",""
